Tweet,Target,Stance,Opinion Towards,Sentiment,Tweet Id
"I would *love* to send my kids to school, but the very notion seems like madness in the midst of a pandemic that is only getting worse.",school_closures,FAVOR,_,_,1281208768282259456
"How the hell did I sit in a classroom for 8 hours and only get like 20 minutes to eat and teachers would be like “I’m GoNna rEalEase yUo AfTer lUnCh sTaRts”, or have the audacity to say getting a drink of water and peeing is a privilege.",school_closures,FAVOR,_,_,1281209292708864002
As a country we need to decide quickly what is more important to us: active social lives or our kids returning to school. We can’t have both so which are we willing to sacrifice?,school_closures,FAVOR,_,_,1281209382521286663
"Question for #BetsyDeVos: if American schools open but no one shows up, do they keep their funding?",school_closures,FAVOR,_,_,1281212163114233857
"I pray for wisdom and the move of God over the decision to make with our schools this fall. Our children, teachers, and administrators are not political pawns.",school_closures,FAVOR,_,_,1281212439565131776
@CDCgov when is the last time you looked at your mission &amp; pledge to the people? Or are you going to “update” this too?,school_closures,FAVOR,_,_,1281212950418731010
@crosa1988 #DefyTrump the school districts will make their plans in accordance with their local area coronavirus situations. Pay Donald Trump no mind because in his mind people (in this case teachers and kids) are expendable if they get in the way of furthering his agenda.,school_closures,FAVOR,_,_,1281214036491862016
@EvanMcMullin CHILDREN SCHMILDREN! YES!,school_closures,FAVOR,_,_,1281215095050207234
"#Benin2020 seems to be a idelogy, well, lets wait and see
follow4follow",school_closures,FAVOR,_,_,1281216830728790017
"@juliettekayyem Good because the @CDCgov is already treading water with public trust. I have had enough of Dr. Birx coddling the president for a lifetime. Life is hard, we don’t just quit. If restrictions are too hard to successfully reopen schools maybe we should not be",school_closures,FAVOR,_,_,1281216989009268737
"In your street, community and ghetto
What is the full meaning of 
  R S V P?
#MadeinLagos #Benin2020",school_closures,FAVOR,_,_,1281217580410290183
"So it's Thursday and i thought i should do some throw back for #ThrowbackThursday with some of my games i played (both won and lost ) recently. And while i am doing that i would be sharing the 1k recharge cards as promised. So here goes nothing.
#PowerTachaIsBack",school_closures,FAVOR,_,_,1281218155994583042
Just in case y’all didn’t know Trump doesn’t have the ability to cut funding to schools. He is once again talking out his ass.... I wonder  if he actually believes this stuff or if he truly doesn’t even know what he’s able to do as President. #SchoolReopening,school_closures,FAVOR,_,_,1281220658966540289
"If Trump can cage asylum seeker’s kids for years, why would Americans think he cares if their children get COVID-19 in school re-openings? @funder @QuancyClayborne @Bill_Maxwell_ @thomaskaine5 @zelda229",school_closures,FAVOR,_,_,1281221360795004933
"Just one day after announcing that they would be doing remote learning until further notice, the Laredo school districts (all districts in TX) were told that funding would be revoked if they didn’t offer face-to-face classes. I am disgusted. #covid",school_closures,FAVOR,_,_,1281221918306205701
"HP Elitebook 1040 G2
Backlit Keyboard
Awesome Display 
Ultra Slim and Sleek Design
14in HD Display
100% Battery Capacity
#Nigerians",school_closures,FAVOR,_,_,1281222480590524418
"Hi, I'm new here kindly follow me and I will follow right back :pray::pray::pray: #BbnaijaPepperdemReunion #BBNaijaReunion2020 #Obaseki #gandollar",school_closures,FAVOR,_,_,1281222706231418886
I wonder if Baron is going back to school??? :thinking_face:,school_closures,FAVOR,_,_,1281223288853876736
"The people who don’t want the schools to reopen are probably working from home, not to mention they are probably the ones who send their children to school while having the flu and give it to other kids.",school_closures,FAVOR,_,_,1281224283855953923
This man is acting like parents don’t vote.,school_closures,FAVOR,_,_,1281224528073560064
"Staying in a toxic relationship is your choice. It can either defeat you or can empower you. So choose between defeat and empower! @nurse_designer @TimilehinEburu @Tolz__ @KelvinOssai 
Ighalo | Pogba | #ThursdayMotivation",school_closures,FAVOR,_,_,1281225469862559745
"It's Only In Nigeria:flag_for_Nigeria: :cloud_with_rain:Rain Will Fall. Nepa Will Take Light:bulb:, MTN Network Will Be 2G, 9Mobile Will Be Showing Emergency, Dstv Will Be Searching For Signal But DICK Will Be 5G With Full :signal_strength:

 *Why* :question::person_shrugging::person_shrugging:

#Benin2020 #ThursdayMotivation",school_closures,FAVOR,_,_,1281225906971951106
"Sorry, but I am not risking my kid getting something at school and then bringing it home to our house where my elderly mum in law lives with us so that Trump can look good.

#COVID__19 #COVIDIOTS #coronavirus #school",school_closures,FAVOR,_,_,1281225927809273858
@realDonaldTrump are we sending your kid back to school with the same protections as everyone else?  Or did you forget you have a kid because you're a failure just like #Fredtrump always said you were.,school_closures,FAVOR,_,_,1281227718152118272
"Could there be a WORSE Sec of Education than @BetsyDeVosED? She cares 0 about schools, the teachers, the children, and the well-being of all of the above. She is on the ballot this November too. #VoteBlue2020 #education",school_closures,FAVOR,_,_,1281227891267776513
"Schools need to watch the court systems to a possible similar scenario to what opened schools will look like.  Crowded hallways, people with masks mixed with people not wearing them, going into enclosed rooms with a/c and such. #schoolsreopening",school_closures,FAVOR,_,_,1281228927252361220
"During this lockdown many Parents have seen that 
teachers are not a problem, their kids are..!",school_closures,FAVOR,_,_,1281230235267149824
"@realDonaldTrump @realDonaldTrump is pathetic. America is suffering due to your failure to show leadership in handling #COVID19, #racialequity, #Policereform, #economicrecovery #diplomacy",school_closures,FAVOR,_,_,1281230433192116225
"I am looking for pebbles.
Any referrals please
#Betty",school_closures,FAVOR,_,_,1281231828536492032
"Right now, money is everything.. anybody that tells you otherwise has not made enough money",school_closures,FAVOR,_,_,1281232019272478721
Parks and summer school sports in many places still have closed bathrooms and drinking fountains. Are we to believe in a few weeks that will no longer be the case and school can open as usual? That doesn't make sense.,school_closures,FAVOR,_,_,1281233297289420801
"Also, keep in mind that Trump repeatedly undercuts his cabinet secretaries/administration officials. They say one thing, he often says another.

#COVID19",school_closures,FAVOR,_,_,1281234262809853954
@Sticknstones4 @ScoonTv Online is and should only be supplemental. Right now kids are being manipulated and used for political gain. The left will stop at nothing. Kids want to learn. But kids need structure AND “Kids need kids.” #GoBackToSchool! #schoolsreopening,school_closures,FAVOR,_,_,1281234934120673285
"For all the teachers out there. How do y’all feel about going back? Personally I already work two jobs so going to school does not feel like that big of a risk for me but if they’re forcing y’all to go back I’ll make do with online, even though I don’t like it.",school_closures,FAVOR,_,_,1281235730350714881
Here's what we need - we need a Secretary of Education who knows her ABCs.,school_closures,FAVOR,_,_,1281237206347046912
@cobbcountygovt let's fund some local restaurants to make cheap or free child-friendly bagged lunches for #homeschooled children. And let's give Cobb families with school age children free wifi. Cobb can show America what family-friendly means.,school_closures,FAVOR,_,_,1281239341520519173
"Are u in need of that good and extraordinary cook ( Nigeria base dishes)? I'm here to deliver just that ur favorite meal u  have been longing to test.
Daily , weekly or monthly services?
DM me or Whatsapp@ 09096134846",school_closures,FAVOR,_,_,1281240263004950530
@JennifersWayJE Same here! I have 2 grandbabies here in Florida. 1 has asthma the other Autistic. They will go back to school when 45 sends Barron here to join them in class for the day!!:rage::angry: #FloridaCovidEpicenter #coronavirus,school_closures,FAVOR,_,_,1281240650428690433
Teachers and students shouldn’t be crucified for @realDonaldTrump’s incompetence.,school_closures,FAVOR,_,_,1281242759601537029
"“Teaching to a Test” is not a quality 
#education. Education should be about inspiring, not memorizing (just to get an “A” and forget it as soon as you submit the test). 

#ThursdayMotivation #schoolsreopening",school_closures,FAVOR,_,_,1281244957383090177
"Gee.... what should schools do? On one hand the federal govt (CDC) says not to open schools without COVID provisions, on the other the govt (Drumph) says to open regardless? Whom to listen to? I'm torn.
#COVID19Pandemic #covid19 #covid",school_closures,FAVOR,_,_,1281255362952228865
"I'm taking bookings for live/Zoom LGBT+ inclusion training (primary &amp; secondary) for next academic year. Enabling personal, cultural &amp; organisational change in respect of compassionate inclusion &amp; inclusive RSE bookings@shaundellenty.com #ukedchat #edutwitter #teachers",school_closures,FAVOR,_,_,1281258962416009217
"when it comes to young ppl especially kindergarten, we don't have control over them either when those kids consistently touch their mouth/ nose and put down masks under their chin.",school_closures,FAVOR,_,_,1281259272077115392
Pls follow me,school_closures,FAVOR,_,_,1281262046110273538
"@SusanofTexas It's time for civil disobedience. Trump's not twisting our arms to restart his economy by using our children. 
#RemoveTrumpNow #COVID #schoolsreopening",school_closures,FAVOR,_,_,1281263168371789824
Teachers should be paid more than the police. They are creating the next generation while the cops are killing them.,school_closures,FAVOR,_,_,1281263257341382657
School should be open everybody loses there job not right.  All these jobs will be out of business we can't be shut down everything. We all got to make living in life. Got furlough at my job don't like be at home want to work,school_closures,FAVOR,_,_,1281263476573442050
Leave that decision  to the health professionals. And provide schools with funds so they can help families who wish to send their kids because they have to work and also the families who decide not too. They will need more teachers to accommodate everyone.,school_closures,FAVOR,_,_,1281264927244722178
168 schools in the North West affected by #Covid19SA,school_closures,FAVOR,_,_,1281281792096550912
How many orphans will we have next yr when the kids kill their parents w #COVID,school_closures,FAVOR,_,_,1281284564086861830
"#USA

4% of world population

25% of worldwide Covid cases

20% of worldwide Covid deaths

#COVID #COVID__19 #coronavirus #TrumpIsANationalDisgrace #TrumpFailedAmerica",school_closures,FAVOR,_,_,1281288486432264192
"My cuz tested Friday for Covid19 Nd result are positive.

I was with him on Sunday.
Shud I go test or wait for symptoms?",school_closures,FAVOR,_,_,1281289009344532481
We can choose to make any experience we are offering to students a positive one! #COVID__19,school_closures,FAVOR,_,_,1281290457188667392
"Wht Hse's McEnany Q&amp;A: ""A lot at stake"" re school reopenings. Question was why ""one size fits all"" push for reopenings. President stands ""on the side of the child."" #McEnany #Trump @anthonymace",school_closures,FAVOR,_,_,1281292471088091145
"Wht Hse's McEnany Q&amp;A: Think Edu Secty DeVos was referring to ""guiding principle"" that federal aid should go to child, not school district. No comment on Lt. Col. Vindman's retirement. #McEnany #Trump @anthonymace",school_closures,FAVOR,_,_,1281293225312096256
"Wht Hse's McEnany Q&amp;A: Schools should reopen even in states with high virus infection rates because ""impact of COVID on children is minimal."" Should ""absolutely reopen next month"" because children ""at very low risk."" #McEnany #Trump @anthonymace",school_closures,FAVOR,_,_,1281293627898167297
Has anyone considered how we will adequately social distance during an active shooter lockdown?,school_closures,FAVOR,_,_,1281296514585956354
"Will a substitute teacher be expected to fill the role of a regular teacher in quarantine?
Will there be any substitutes eager to teach in a classroom a teacher tested positive in the day prior?",school_closures,FAVOR,_,_,1281307918768508928
".@drmoira777 As an ""advocate for vulnerable children,"" will you ask the @AmerAcadPeds to revise their statement on school reopening? It's been hijacked by a @WhiteHouse that does not have our families' health in mind. @UCLAHealth #coronavirus #ReopenSafely",school_closures,FAVOR,_,_,1281310283244408832
"Pres Trump/Rose Garden Hispanic Prosperity event: Had lowest Hispanic poverty rate ever recorded and will get it back quickly. Immune system ""so powerful, so strong"" in children. Need to ""open our schools"" like Gmny, Norway. #Biden #campaign @anthonymace",school_closures,FAVOR,_,_,1281313840962179073
"Just wondering - are American #TEACHers still going to be expected carry guns this year and serve as security guards now that they're going to be expected to wear masks, carry test kits and serving as medical experts?

#SchoolReopening",school_closures,FAVOR,_,_,1281315296763097089
"Honest Question - Looking for serious answers or explanations.

Protesting your political beliefs &amp; fighting against Police Brutality in mass is “worth risking COVID”

But educating America’s future/ our children is not “worth risking COVID”?

#HomeDepot",school_closures,FAVOR,_,_,1281318815352193024
@ddale8 So let’s just kill all the educators or family members with immune compromised systems. #TrumpVirus,school_closures,FAVOR,_,_,1281319452303413248
"Follow @Lawrenc33326068  He is new, follow him and he will follow back with immediate alacrity. He is chef and an hotlier.. #AVLMUN #Benin #COVID #GalaxyS20PlusBTS #RIPtiktok",school_closures,FAVOR,_,_,1281320971002134530
"Treat returning to school like what it is, a disaster, and give us FEMA funding. Fund the public schools like you actually care about kids! #CoronavirusPandemic",school_closures,FAVOR,_,_,1281326138661330944
I feel like people started to forget about the regularity of school shootings over the last few months.        If schools reopen in the fall we will not only be dealing with covid deaths.. #schoolsreopening,school_closures,FAVOR,_,_,1281330215822569472
@SaraEisen Are you really willing to send your kids to school with current health info (that changes daily)?  At least try to hide your disdain for the educated &amp; competent leaders of a school districts trying to decide the fate of millions.  @CNBC #COVID__19,school_closures,FAVOR,_,_,1281331917678247936
"@IngrahamAngle #Florida governor DeSantis just compared schools to Home Depot and Walmart. How does he tie his own shoes? What's his motto?

I am Fat, but I am dumb? #schoolsreopening",school_closures,FAVOR,_,_,1281333486696173568
"Is anyone else really concerned about how this period of isolation is going to affect their child's development? 

My daughter is about to turn 3 in Sept. For nearly 1/4 of her life and increasing every day, she hasn't seen a child in person. 

#SocialDistancing",school_closures,FAVOR,_,_,1281334254455136256
"Let's get this straight :

Teachers are paid NEXT TO NOTHING
to educate our children.

And now we're telling them to CONTINUE being paid
NEXT TO NOTHING
to risk their LIVES educating our children.

#pandemic #schoolsreopening #realDonaldTrump #COVID #TeachersLivesMatter",school_closures,FAVOR,_,_,1281334275531403264
"The CDC was correct when they issued those guidelines for reopening schools - then Donald Trump attacked the experts at CDC.

We have to get rid of this asshole.

#CDC",school_closures,FAVOR,_,_,1281337877260054530
"Good for the CDC to stand by their school opening guidelines and not cave to the Administration. Cannot have shortcuts especially when considering the health of our children. It's not their burden to carry
#CDC",school_closures,FAVOR,_,_,1281341174880641030
"No parties, protests, parades or large gatherings (indoor or outdoor) for this girl. I would :heart:@PureMichigan students to safely return to school this fall. #iteachfirst",school_closures,FAVOR,_,_,1281342429090779139
"As a #teacher (1st in high school, now at @NSUFlorida), I'm used to policies for schools that are out of touch. But the plans to have 7 yr olds wear masks all day, use plastic desk pods &amp; distancing are a new level. It's just not how kids/classrooms work!",school_closures,FAVOR,_,_,1281343732755968001
"@dropdimebases all kids stay home.
no flu OR covid deaths.
brilliant point.

NO",school_closures,FAVOR,_,_,1281349399453429760
They’re really about to make us do the whole “bring a box of masks for extra credit” thing aren’t they? :neutral_face:,school_closures,FAVOR,_,_,1281358389617004545
@LtGovColeman What about the constraints of standardized assessments? Is it possible to get that off our plates? #TeamKentucky,school_closures,FAVOR,_,_,1281360484793540613
“If you don’t reopen your schools at full capacity then we are going to take away your funding and that will teach you a lesson because then you won’t be able to reopen your school.”,school_closures,FAVOR,_,_,1281364524537274368
"I want to be back in the school as much as the next person, but if I have to put my health at risk (which I will do for the children), I expect people to do everything in their power to prevent unnecessary exposure to themselves and their kids. #education",school_closures,FAVOR,_,_,1281364860085981189
"How are the kids in school going to social distance while doing active shooter drills? Will masks be required then? Our guidelines only say masks required in the halls.
It is shameful what our kids are going to endure this year.",school_closures,FAVOR,_,_,1281368551014772742
"Right now there’s a mom who is choosing the larger Nestle water to get the Box Tops for the extra 10 cents her kids’ school can use towards buying more Expo markers, but sure, please continue to argue about fictional funds schools have to open safely.",school_closures,FAVOR,_,_,1281372834858774531
"Many future artists, actors, entrepreneurs, comedians, politicians, public servants built their personalities on the give and take of in person interaction. Aristotle learned in Plato's open forum. Our entire Free Society is from that Foundation.",school_closures,FAVOR,_,_,1281376760173604870
What does the Trump regime have on this @CDCDirector?? :person_facepalming::person_facepalming::person_facepalming: @CNN @MSNBC got any one to investigate? #StopReopening,school_closures,FAVOR,_,_,1281384275783438338
"If I wasn’t convinced that it isn’t safe to send kids back to school, Im certainly sure now. After watching this haphazard gaslighting attempt to defend the bumbling COVID response my kid won’t be going anywhere near school
#CNNTownHall",school_closures,FAVOR,_,_,1281387040240807936
Do not reopen schools! Lives are not expendable.,school_closures,FAVOR,_,_,1281389056362811393
America is always willing to sacrifce children first. #cnntownhall #ac360 #COVID #TrumpPandemicFailure,school_closures,FAVOR,_,_,1281390022197776386
"These MFkrs honestly on tv being interviewed and sh^t tryna tell y’all that the local elementary school is gone handle #COVID19 good enough so you and your kids won’t get sick and die. :unamused: 
:thought_balloon:The same MFkrs that cain’t send your kids home with the right coat. :flag_for_United_States:",school_closures,FAVOR,_,_,1281390374574002178
Reopen schools this Fall! It will save the many livelihoods of underprivileged children. #EducationUnderAttack,school_closures,FAVOR,_,_,1281394953671905281
Government are opening schools in the UK and forcing parents to send children. At the same time PHE are setting up observational studies where thousands of children and teachers will be swabbed every week. Consent process? Ethics?,school_closures,FAVOR,_,_,1281398690771419136
@GovWhitmer @cassandra17lina Would you mind giving our governor a call? Asking for a friend. #TexasDeservesBetter,school_closures,FAVOR,_,_,1281402709128744960
"@TheRightMelissa Get your facts straight , I am sorry I forgot that you are one of those ignorant #MAGA who can’t get their facts straight #COVIDIOTS",school_closures,FAVOR,_,_,1281411912824127488
"Personal experience, half of my class was out sick In January and the other half was out sick in February, March came and we were all trying to get back on track but still suffering the after effects, then it got too overwhelming.#COVID19",school_closures,FAVOR,_,_,1281418312698589184
"How are we to educate our students when half of them were missing because of illness. Our education system has been underfunded and ignored. You talk of going back to school, but give us a better platform to do this on. #COVID19",school_closures,FAVOR,_,_,1281419784660201473
"Schools can’t even control head lice. How are they gonna contain #COVID19 ? 

#schoolsreopening #COVID__19 #SchoolReopening",school_closures,FAVOR,_,_,1281421965648068609
Our local community appears far more concerned about not having high school SROs than about sending all kids back to school during a pandemic. :broken_heart: And I’m not sure the best words to describe how I feel about that. #PoliceFreeSchools #ShowMeTheData #WhitePrivilege,school_closures,FAVOR,_,_,1281422184762748928
"If the meeting to reopen schools takes place via ZOOM for the safety of the participants, maybe you shouldn’t be discussing reopening the schools...Just Sayin
#Trump",school_closures,FAVOR,_,_,1281424205280468992
"I wanna hear @PressSec asked if she'd send her kid to school! 
@whpresscorps 
#TrumpVirus",school_closures,FAVOR,_,_,1281425232520269826
Do they really expect teachers to buy their own sanitizers? How will kids go back to school when all the teachers have quit?,school_closures,FAVOR,_,_,1281425375701151745
"I've seen the surveys for school families, but has anyone surveyed the students? #backtoschool2020",school_closures,FAVOR,_,_,1281428082314731522
"“It’s incredible that the government would bail out airlines and banks,” said Adam Goldstein, a fifth-grade teacher in San Diego, “and not see the need to do something similar for the public schools in this country.”    Right on!",school_closures,FAVOR,_,_,1281428831920951296
@ReciteSocial @scontorno @businessinsider I’d like to know if @GovRonDeSantis got a shingles shot before his press conference. #HomeDepot #WalMart,school_closures,FAVOR,_,_,1281437582786797569
"Here are some important things to know regarding the framework that came out today regarding Williamson County Schools.

1. It seems this was a unilateral decision from Superintendent Jason Golden and the administration.

#maskmandate #williamsontn",school_closures,FAVOR,_,_,1281441541488365569
"@QPat17 @SantaSurfing CASH $ directly to families!
Parents pay Sitters &amp; Tutors.
@realDonaldTrump
@BlackVoices4DJT
@BetsyDeVosED
@SecretaryCarson
@conservmillen
@DiamondandSilk
@PressSec
@ye
#vouchers #ReopenAmerica 
#homeschooling #COVID19 #lockdown #SchoolChoice #schoolsreopening",school_closures,FAVOR,_,_,1281443575700561920
"Or hold classes in neighborhood parks. Bring in sack lunches, porta potties and washing facilities. Schools need to be creative. Classes can be held outdoors. Might also work for older elementary and HS kids as well.",school_closures,FAVOR,_,_,1281447875759636480
Republicans want to send your kids to school to die in a pandemic hoping you won’t realize ahead of time that they don’t care if your kids live or die as long as reopening schools makes it appear as if they did a good job at fighting the pandemic when they didn’t,school_closures,FAVOR,_,_,1281450314038677504
@BetsyDeVosED @realDonaldTrump I hope you don’t win re-election When both you THREATENED schools about reopening or lose funding. #TeachersLivesMatter #COVID19 by the way are y’all a kids going to public school? #trump,school_closures,FAVOR,_,_,1281456828170342401
"Schools having to perform active shooter drills with face masks on will add a new, fun dimension to the terror of practicing what to do ONLY IN AMERICA",school_closures,FAVOR,_,_,1281457570255736832
"Found out that I will be teaching #PSHE to Year 13s next year. We’ve never done this before but sexual nd reproductive health, personal safety, citizenship etc are all such important topics for VI Formers. I’m excited! #edutwitter #RecoveryCurriculum #September",school_closures,FAVOR,_,_,1281471792306061312
"The mere fact that @realDonaldTrump demands schools fully open, completely convinces me that mine will learn online. #Trump",school_closures,FAVOR,_,_,1281475171598180355
"As a former teacher with basically half of my friends and family being teachers, you have no responsibility to this government to sacrifice yours or your family’s health or lives so the stock market can make a few thousand ultra wealthy sociopaths even wealthier.",school_closures,FAVOR,_,_,1281475638600372224
"Introteach/CyfleDysgu are looking for Supply Teachers to work in Year 11, 12 and 13 in schools in South Wales from September. Please contact info@introteach.co.uk for more information #jobs #teachers",school_closures,FAVOR,_,_,1281483176871960578
"The concerns about kids returning to school isn't just about the health of our children. It's also about the health of the people our children come in contact with.

#COVIDー19",school_closures,FAVOR,_,_,1281622793457721344
"You shouldn't plan for chaos. You plan to avoid chaos.

Keep it simple! It's not too late.",school_closures,FAVOR,_,_,1281622951419404288
"A growing list of Republican leaders are indicating they will not attend the @GOP convention in Florida citing coronavirus concerns. 

But they feel it is safe to send your children back to school for 8 hours a day, 5 days a week. 
#COVID19",school_closures,FAVOR,_,_,1281521528501415936
"(Rough estimation)
America
Inhabitants:328,200,000
Tests taken:  40,045,940
confirmed:     3,572,493
Deaths:             135,828

Europe
Inhabitants:741,400,000
Tests taken:  32,157,459
Confirmed:    1,567,717
Deaths:            178,826

#COVID19 #COVID__19 #MAGA #Trump",school_closures,FAVOR,_,_,1281524256904536071
"Here's an idea @BetsyDeVosED !
All politicians volunteer in schools at least one day a week this year to offset costs during a #COVID19 outbreak &amp; teachers/staff are sick/quarantining.
Might show how different schools are from #HomeDepot @RonDeSantisFL",school_closures,FAVOR,_,_,1281536815476899840
"Makes no sense. """"I don't think we should go overboard in trying to develop a system that doesn't recognize the reality that this virus really is relatively benign to those of us that are under the age of 20,"" Redfield said. Where's his EVIDENCE? Kids die. #COVID__19",school_closures,FAVOR,_,_,1281540825990782976
"Lucky Dube once said..... there will no schools anymore we thought it was weed :man_facepalming_medium_skin_tone:

#Snepromotions",school_closures,FAVOR,_,_,1281542867895365632
@IamNurseTrish Or their teachers #teacherlivesmatter #TeachersLivesMatters,school_closures,FAVOR,_,_,1281543068307595265
How is 1% risk of mortality acceptable for children and young adults?,school_closures,FAVOR,_,_,1281544066015145987
@ProjectLincoln @peachisyummy It’s the,school_closures,FAVOR,_,_,1281549997054603265
"We're sentencing babies to die, who have no recourse of advocating for themselves.",school_closures,FAVOR,_,_,1281551557415362562
"@RonBrownstein @soledadobrien Florida, where our governor Desantis is our #floridaman story all the time. #homedepot",school_closures,FAVOR,_,_,1281551829143375873
@realDonaldTrump What would you know #cheater? Never gave a damn about #kids besides your #wifedaughter... You know nothing about,school_closures,FAVOR,_,_,1281556845052809216
"They'll have all the testing ready for all of the pro athletes, but none of that will be there for the students or school employees. As an ""older"" teacher I'm certainly more at risk than some of our younger staff and my students. Am I just expendable?",school_closures,FAVOR,_,_,1281560227054321664
With Hotels going broke and schools needing greater areas..why cant districts rent space at the hotels in cities?,school_closures,FAVOR,_,_,1281560716567367680
"@realDonaldTrump @POTUS Remember  Mr. Trump  - you are not a KING! 
You don't get to make these decisions! WHY were you so willing to save criminal #Manafort but you want to sacrifice American's children?!? WHY? Oh yah, you hate kids - look what you did to multiple thousands, babies:sleepy: #borders",school_closures,FAVOR,_,_,1281561332991455232
"@realDonaldTrump Now that we have witnessed it on a large scale basis, and firsthand, dying from COVID has proven to be TERRIBLE compared to living safely.  Not even close!  If dead, why re-elect the president?  We won't!!!  #Biden2020",school_closures,FAVOR,_,_,1281566240247513089
"I feel like people are missing the point about sending kids back to school. They say kids aren’t at high risk. That may be, but their parents &amp; loved ones are. And little Janey &amp; Jimmy will bring home a nice little gift day after day. FFS",school_closures,FAVOR,_,_,1281566694327099393
"@realDonaldTrump Organizations Who Failed to keep #Covid19 out. 
-The White House
-The US Congress
-The NFL
-The NBA
-Major League Baseball
-The Press
-US Churches
-Our Medical Community
-Etc., etc., etc. 
Trump is pushing to open schools just to say they are OPEN.",school_closures,FAVOR,_,_,1281572033986326530
@opheliahammy @jstweedie @AlexMunter @cforcese Agree!!! At least the next school year should be run by virtual learning and getting schools ready for reopening. #covid19 #Ottawa,school_closures,FAVOR,_,_,1281572733890056192
"Not sure “I’m willing to kill your children” is a winning campaign slogan for an incumbent president :man_shrugging: Especially when he’s already killed 133K+ Americans 
#TrumpVirusCatastrophe",school_closures,FAVOR,_,_,1281573363887071234
"@realDonaldTrump Could you just sit this one out? You are not going to be able to cut funding, so stop. How about you &amp; Betsy leave it to the educators?",school_closures,FAVOR,_,_,1281573806734286851
"@SteveMasciocchi I'm 100% with you.  I miss my students SO MUCH! I'm not a baby-sitter, I'm a  #TEACHER and proud of what I do.  But even though I'm 54, I don't want to retire anytime soon or go on sick leave, or worse.",school_closures,FAVOR,_,_,1281574813379764224
"@sazzygram3 Research I’ve seen doesn’t show whether being too sterile weakens immune systems or not. However research clearly shows immune system development is harmed in children if we’re too sterile. So schools reopening is far better for our children.
#schoolsreopening",school_closures,FAVOR,_,_,1281579311120764930
"@CelStPierre @DianeRavitch @TonySandersU46 @1DanielleMiller Yes, but if we don’t wear masks and open school normally a bunch of educators will die. I’m not paid enough to have empathy for anti-maskers’ fragility. #TruthBeTold",school_closures,FAVOR,_,_,1281584536455872512
"Be consistent!!!
Never be caught off guard 
Stay informed and Do not ignore the signs
The result doesn't normally come early
#schoolsreopening",school_closures,FAVOR,_,_,1281585782814380032
"Dr. I k Vijaliwala says all school should be open cause they completed all vaccine  course and have good immunity. :upside__down_face::upside__down_face:
Ur opinion ???
#CoronavirusIndia",school_closures,FAVOR,_,_,1281590974771167232
@realDonaldTrump So many are earning degrees online because it is just as hard as on campus classes but more convenient to completing classes. So you are learning &amp; challenged at the same time. I have taken a few myself &amp; I learend as much as in person classes. Online is okay!,school_closures,FAVOR,_,_,1281592640375595009
@realDonaldTrump has decided to hold our Children. Teachers. School Districts hostage. HOSTAGE.  Yes. This is life and death.,school_closures,FAVOR,_,_,1281593977096015874
"You don't plan for chaos. You plan to avoid chaos.

Keep it simple &amp; safe.",school_closures,FAVOR,_,_,1281624160083615746
"As a parent, are you comfortable sending kids (K-12) back to school? #ReopeningSchools",school_closures,FAVOR,_,_,1281617676347953154
@Sport_England Lots of work happening behind the scenes @OPALOutdoorplay for the #Returntoplay in September #opalschools #Children #activeplay #pessp 5 key indicators,school_closures,FAVOR,_,_,1281619390685995009
"#whiteshaming chidren at school

If there is systemic racism in this country, it is embedded in our govt",school_closures,FAVOR,_,_,1281629953138860033
@GigHarborLola @thehill @mercedesschlapp And Republicans. #GOPDeathCult #GOPCorruptionOverCountry #GOPCowards,school_closures,FAVOR,_,_,1281620235620155394
"@TimesLIVE @MmusiMaimane the public must support you in saving children 
#SchoolStayaway",school_closures,FAVOR,_,_,1281632956239564800
"@jacobson_randy @chicagosmayor Good to know! That's where we were headed, but got a call for a test closer to us. Will get results in 24hrs to.... 7 days. It was the highest testing day to-date in IL yesterday. Just want Chicago to be ready for an influx of testing if/when schools reopen.",school_closures,FAVOR,_,_,1281633005694484480
"@realDonaldTrump Donnie, how many students, teachers, parents and family members have you concluded it’s OK to kill in order to achieve your half-baked goal of opening all schools immediately?",school_closures,FAVOR,_,_,1281634704362438656
"@MaryEllenKlas @DWUhlfelderLaw @GovRonDeSantis There’s no safe way to open crowded schools- which is nothing like Home Depot, unless you tote 30 kids along. 

ICU beds are filling fast, unlike other admits, they stay for 7-14 day average.

Opening schools in a month will be worse than opening too soon.",school_closures,FAVOR,_,_,1281638144757170184
"@Nikluk We can’t even get clean, safe drinking water in many schools across the US! #FlintWaterCrisis #Newark #NavajoNation",school_closures,FAVOR,_,_,1281641725585489922
Open letter to @realDonaldTrump: you love to create problems &amp; claim to solve them &amp; to take credit for solutions you had nothing to do with. Here’s one! Call to #keepschoolsclosed &amp; take credit for stopping #SchoolShootings without taking anyone’s guns!,school_closures,FAVOR,_,_,1281643021482762244
"So @AsaHutchinson we are way behind the testing goals send by the CDC and yet YOU HAVE THE AUDACITY TO DEMAND SCHOOLS REOPEN? DO YOU LIKE THE SMELL OF ALL THE BLOOD THAT'S GOING TO BE ON YOUR HANDS. YOU'RE A TWAT.
#COVID19 #coronavirus #wtf",school_closures,FAVOR,_,_,1281643251913678850
@catmcparland1 Love you :heart_eyes: #ScienceMatters,school_closures,FAVOR,_,_,1281650337560948736
@realDonaldTrump Trump's academy of alternative facts. #MAGA2020,school_closures,FAVOR,_,_,1281653012063113217
