20200711	2	Pray for me @theweeknd @kendricklamar On #trendmuzikblast @Djitchyfingazz #spinning LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome
20200711	2	Record of life @iammrsongz On #trendmuzikblast @Djitchyfingazz #spinning LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome
20200711	2	Row the body @TaioCruz @FrencHMonTanA   On #trendmuzikblast @Djitchyfingazz #spinning LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome
20200711	2	Rush @KardinalO @rihanna   On #trendmuzikblast @Djitchyfingazz #spinning LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome
20200711	2	Say what @djjimmyjatt @cdqolowo    On #trendmuzikblast @Djitchyfingazz #spinning LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome
20200711	2	Smiles are great investments,the more you collect ,the better you feel... #windysaturday #notSoGood #StaySafeStayHome
20200711	2	Thank you for the reminder.  Thank you for all you do. #staywell #StaySafeStayHome
20200711	2	The warrior @MI_Abaga #kauna   On #trendmuzikblast @Djitchyfingazz #spinning LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome
20200711	2	We are all in this fight together Sir. #StaySafeStayHome
20200711	2	Woman @rudeboypsquare  On #trendmuzikblast @Djitchyfingazz #spinning LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome
20200711	2	Yawa dey @burnaboy    On #trendmuzikblast @Djitchyfingazz #spinning LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome
20200711	2	Young love @adekunleGOLD     On #trendmuzikblast @Djitchyfingazz #spinning LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome
20200712	0	@CyrilRamaphosa @UIFBenefits if a stricter lock down is reinstated. Will the UIF still pay out for this period. June's UIF has yet to pay out. Please think about this, as debt  and desperation is mounting. Criminals are feeling it too and theft is on rise. #endthelockdown
20200712	0	There are normally around 280k deaths/yr in Canada.  Of those usually 8000 or so are from flu/pneumonia. As of today 8773 have died from or "with" Covid-19. How many have died of "regular" flu? How many EXTRA will die from lack of care/diagnosis due to lockdown?  #endthelockdown
20200712	1	@AISDSupt A recent Yale study shows that probably half of infections are caused by people who are infected but not yet supporting symptoms. You cannot keep children and teachers safe of this is true. #virtualclassrooms #StayAtHomeSaveLives
20200712	1	Amitabh ji must have taken al precautions still he is positive ,its scary to even imagine who all daily going out without mask.  #WearAMask #StaySafeStayHome
20200712	1	Extremely concerned to hear about the news of Shri #AmitabhBachchan Ji & #AbhishekBachchan testing COVID 19 Positive. My prayers for their speedy & safe recovery. We look forward to seeing them hale and hearty.  Once Again my appeal to everyone - #WearAMask #StaySafeStayHome
20200712	1	Extremely concerned to hear about the news of Shri @SrBachchan Ji & @juniorbachchan testing COVID Positive. My prayers for their speedy & safe recovery. We look forward to seeing them hale and hearty.  Once Again my appeal to everyone - #WearAMask #StaySafeStayHome
20200712	1	For anyone who thinks covid is just a virus. I almost died from a flare up of a virus I caught as a baby. . . 45 years later. We have no idea what the long term repercussions of Covid might be. #MaskUp #SocialDistancing #StaySafeStayHome
20200712	1	Most Asian restaurants I know in America are still not open for dinners to dine in other than to go but Other restaurants are open to everything. This is how you can tell Asians know how dangerous #coronavirus is.  #StaySafeStayHealthy #StaySafeStayHome
20200712	1	Please with folded hands, I request @sidharth_shukla  & @ishehnaaz_gill to please stay safe & stay home. Mumbai isn't safe anymore. We fans can wait for your projects next year but can't take chance of your health as you both are precious to us..  Please #StaySafeStayHome
20200712	2	 Difference  @d_exolas @ChrisExola @deejayfoxyone @sollazo1 #RaypowerNigeria #StaySafeStayHome
20200712	2	 african child  @danny_drebaba @deejayfoxyone @sollazo1 #RaypowerNigeria #StaySafeStayHome
20200712	2	 baby mi @iamdjnorris @Drimsizzy @deejayfoxyone @sollazo1 #RaypowerNigeria #StaySafeStayHome
20200712	2	 chemistry  @fmg_kaydee @deejayfoxyone @sollazo1 #RaypowerNigeria #StaySafeStayHome
20200712	2	 unhappy  @lewis24779103 @uzoma_a2ma @deejayfoxyone #RaypowerNigeria #StaySafeStayHome
20200712	2	#AmitabhBachchan Don't take tension sir, you are a good leader, and I know that you come back home as soon. I pray for you and your health from god. #StaySafeStayHome
20200712	2	@RepRaulRuizMD #California district 36 is up for reelection 11/20.  Since Mr. Ruiz took office in this district, there as been more crime and graffiti is this once great district. I am also aware of all the home imvasions under Ruiz.  Please, vote for @RealErinCruz #SaferAtHome
20200712	2	If in case it get developed than too it will gonna help upper class only as it will be expensive so rather than wasting time in developing such things they should use the time in vaccine research only. #thoughtsandprayers #StaySafeStayHome
20200712	2	It's like the ball knew about COVID-19   #SaferAtHome
20200712	2	MAKE THE WALL. #ReOpenAmerica
20200712	2	Please #StaySafeStayHome
20200712	2	Right now, people across NH are stepping up in heroic ways to do everything we can from home. We’re taking care of our kids & other relatives, while we’re working or trying to find work. And we’re staying engaged w/ our govt #nhpolitics #StayAtHomeSaveLives
20200712	2	This rag is mad #endthelockdown
20200712	2	Thnq..keep supporting #StaySafeStayHome
20200713	0	#FauciTheFraud wears a mask when cameras are rolling & takes it off when he thinks they’re not; #LyinBiden offered him a role in admin; Dems only wear masks on camera right Nance @SpeakerPelosi Masks aren’t good, now they are. Give US a break!!! #OPENAMERICANOW
20200713	0	@realDonaldTrump needs to have a conversation with this guy. You can't open schools until you open the country back up as well. Govenors like @GavinNewsom are ruining lives.  #ReopenAmericaNow
20200713	0	I agree with you 100% of the time Tomi, but on this virus I agree with you 110%! #OpenTheSchools #OPENAMERICANOW
20200713	0	If masks work like the "experts" tell us WHY CAN'T WE VISIT AT NURSING HOMES?  OR HAVE FUNERALS  OR CHURCH AT CAPACITY   ETC. ETC. ETC. #OPENAMERICANOW
20200713	0	TRACK RECOVERIES SO YOUR FOLLOWERS GET THE WHOLE STORY. WAKE UP PEOPLE OR THE GREAT DEPRESSION IS COMING SOON. DO U THINK THE GOVERNMENT IS GOING TO PAY US TO STAY HOME.  hope u like being broke and hungry. #endthelockdown
20200713	1	#Alaska opens up, allows visitors and GUESS what happens #COVID19 #SURGE #WTF Where is “Leadership” taking us - to the #Morgue #WearAMask #StaySafeStayHome
20200713	1	@PritiJtweets Thanks for following my sweet friend & Happy Birthday! #WritingCommunity #WearAMask #StayAtHomeSaveLives
20200713	1	It will be a better plan if lockdown extended till new additions became less than 50 to 75 at least. #Lockdown #Aurangabad #StayHomeStaySafe #StaySafeStayHome
20200713	2	Always pray for others || Because When you are in need, it will automatically comes back to you, there is No rocket Science in showing your concern toward others as It shows your level of Serving humanity,that is Rare now a days..... #StaySafeStayHome
20200713	2	Downtown Patio Bars are packed but kids still cant play on swing sets ? How Fkn Stupid is that?! @fordnation #Onpoli #Covididiots #endthelockdown
20200713	2	Gee, @AOC , maybe we shouldn't be forcing people into that situation, hmmm? #ReOpenAmerica
20200713	2	Light to moderate rains with chances of thunderstorms might be experienced in the city until evening. Prolonged rains may also cause flooding in low-lying areas.   All are advised to continue monitoring My Makati Facebook page for updates.  #StaySafeStayHome
20200713	2	Must be having a cold snap down South; my Trump loving sister-in-law in Texas assured me in May that once the temperatures reach 77 degrees the virus  would disappear  #StaySafeStayHome
20200713	2	Niagara Area Council turned dwn Face covering. Includes St Kitts. Guess where I’ll be shopping? Not #HamOnt I dont stand in lines now. My $ goes to th nxt biz. If I hv to wear a mask I go to th nxt biz. Hamilton small business nds to tell @FredEisenberger #endthelockdown
20200713	2	They have no intention of building or creating anything, they make more from the illegal trade of tabacco and now alcohol.  @DrZweliMkhize the old age of a Drs don't fix their mistakes they bury them, that is why graves are being dug #endthelockdown
20200714	0	Don't let them have the satisfaction of creating division and racial tension that does not exist in this country. It is a distraction to keep us from fighting for our freedom. #endthelockdown #ReOpenAmerica
20200714	0	He's giving every Californian the 'big one' right now by forcing ANOTHER shutdown, like the first one worked so good. #insanity #OPENAMERICANOW
20200714	0	So now we are suppose to ignore science.  #OpenSchools #OPENAMERICANOW
20200714	0	Where was the opposition to wearing masks in @BBCNewsnight ? A Tory lord and a  Labour MP both supporting to yet more restrictions on our liberty in the name of public safety #endthelockdown
20200714	1	@WHO Make it clear — EVERYONE MUST PUT A MASK AND SOCIAL DISTANCING to end this soon before school reopening PLEASE!!!!   #Covid_19 #Covid #coronavaccine #pandemic #Mask #SocialDistancing #StayAtHomeSaveLives
20200714	1	Before and after/That's how I see my life now/Coronavirus #haiku #haikuchallenge #micropoetry #poetry #before #beforeandafter #CoronavirusPandemic #ShelterInPlace #WearADamnMask #StayAtHomeSaveLives
20200714	1	well what if they are unable to breathe haven’t eaten anything and barely drank anything for the past week due to the virus. can we just take it serious, i’d love everything going back to normal but that won’t happen if we keep spreading this virus. #StayAtHomeSaveLives
20200714	2	@realDonaldTrump you gotta fight back against some of these governors. #RecallGavin2020 #ReOpenAmerica
20200714	2	A very bad situation is happening in Gujarat.. #StaySafeStayHome
20200714	2	Badman @youngskales On #Totorimuzik @Djitchyfingazz #spinning LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome
20200714	2	Exactly... it’s just #fearporn #OPENAMERICANOW
20200714	2	From 2019... Suicide is the 2nd leading cause of death in the world for those aged 15-24 years. I have 3 kids in this age group. #OPENAMERICANOW
20200714	2	I've had enough of this! Stop the Blame Game and #ReOpenAmerica
20200714	2	Insecure @Officialchike  On #Totorimuzik @Djitchyfingazz #spinning LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome
20200714	2	Ishe @lilkeshofficial  On #Totorimuzik @Djitchyfingazz #spinning LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome
20200714	2	Just now done with my #COVID19 testing   Throat swab is very easy but that nose swab offfff it tickles  #GetTested #StaySafeStayHome
20200714	2	Lighthouse @JackieBoyzBand   On #Totorimuzik @Djitchyfingazz #spinning LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome
20200714	2	Mhofu dzorayi moyo even our culture does not permit such hostility #StaySafeStayHome
20200714	2	Open fire @patorankingfire @busiswaah On #Totorimuzik @Djitchyfingazz #spinning LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome
20200714	2	Options @ReekadoBanks @parkerighile On #Totorimuzik @Djitchyfingazz #spinning LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome
20200714	2	So. Refuse. #endthelockdown
20200714	2	Uptempo @alhajitekno  On #Totorimuzik @Djitchyfingazz #spinning LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome
20200714	2	Xo @Beyonce     On #Totorimuzik @Djitchyfingazz #spinning LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome
20200715	0	@seanhannity also fails to mention the low death rate of #COVID19 . #NoMaskMandates #OPENAMERICANOW
20200715	0	Democrats need to stop inflating the numbers just to keep this #Plandemic going and scaring Americans!  The Chinese virus has over a 99% survival rate!  #OPENAMERICANOW
20200715	0	How will it protect jobs if fewer people are going to shops? People are either living in fear or won't go as they don't want to wear a mask. All for a virus with a mortality rate similar to that of flu.  #endthelockdown
20200715	0	Please open everything back up! This is getting ridiculous, we want to work and herd immunity can happen, we have to stop living in FEAR and being dictated by the corrupt media and people abusing their power #OPENAMERICANOW
20200715	0	Sick and tired of #tyrants!  #freemichigan #RecallWhitmer #maga #OPENAMERICANOW
20200715	0	Wear a mask in a shop, but dont bother if u want to demonstrate or party en mass in a street. Our 'State' has just put another knife into our fragile/dying retail sector & their inconsistencies are killing our economy #COVID19 #confusion #killingoureconomy #endthelockdown
20200715	0	You won’t be able to. Only one virus has ever been eradicated. C19 is here to stay. However; the economic basis for the support you receive from society is being eroded by lockdown. #endthelockdown
20200715	1	Close the schools! Keep students, teachers and families safe and alive.  #Covid19 spread is much worse now.  #SaferAtHome
20200715	1	It's been a while, since the world is taken over by a pandemic like situation, unheard and unseen like never before, in these testing times let us all make a effort to protect ourselves and help our communities to move ahead safely @ConcordiaAlumni #StaySafeStayHome
20200715	2	#cbseresults2020 has been announced students who got good marks congratulations and who don't score good marks don't be sad just think only once a legend said that a single sheet if paper cannot decide urs future #wellwishes to all  Have a birght future #StaySafeStayHome
20200715	2	Baby @torylanez    On #Totorimuzik @Djitchyfingazz #spinning LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome
20200715	2	Big engine @Skiibii  On #TRENDVILLA @fomaliciousbabe @Akpos_carrytalk @Djitchyfingazz #spinning LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome
20200715	2	Call me rema @heisrema  On #Totorimuzik @Djitchyfingazz #spinning LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome
20200715	2	Corny @heisrema   On #TRENDVILLA @fomaliciousbabe @Akpos_carrytalk @Djitchyfingazz #spinning LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome
20200715	2	Find a bae @iamkissdaniel    On #TRENDVILLA @fomaliciousbabe @Akpos_carrytalk @Djitchyfingazz #spinning LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome
20200715	2	Finders keepers @Officialchike  On #Totorimuzik @Djitchyfingazz #spinning LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome
20200715	2	Here is the facts. %of covid deaths vs. total deaths for states. TX:2.9% FL:3.3% CAL: 4.6% (shutdown again?) GA:5.8% PENN: 11% MICH:11% NY:19.2% MASS:22% just for fun NY City:40% what else do you need? #OPENAMERICANOW
20200715	2	Kisses to the sky @Therealkiss @RickRoss On #BREAKETIMESHOW @Archchildify @Djitchyfingazz #spinning LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome
20200715	2	Now you know. Don't go next time. #SaferAtHome
20200715	2	Pull the trigger @Fluxpavilion @CAMMIEROBINSON On #Totorimuzik @Djitchyfingazz #spinning LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome
20200715	2	Since we are from tezpur assam we want to come back to our hometown. We can't leave our vehicle here. If there is any other way to make this happened please let us know.. @himantabiswa @COVIDNewsByMIB #assampolice #StaySafeStayHome
20200715	2	Stuff it! You know the only way to end it is allowing it to run it’s course! #OPENAMERICANOW
20200715	2	Testing in JK is among highest in country much better than Punjab, Kerala or even Bihar. If we all follow guidelines we should b safe. #StaySafeStayHome
20200715	2	That's how standard Peruvian people are! #GoingUpAgain #FuckingCovid19 #StayAtHomeSaveLives
20200715	2	Twisted @FrencHMonTanA @therealjuicyj @asvpxrocky  On #BREAKETIMESHOW @Archchildify @Djitchyfingazz #spinning LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome
20200715	2	Watch out @EmpireFOX @EzriWalker  On #Totorimuzik @Djitchyfingazz #spinning LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome
20200715	2	Which means it will be mandatory next week. #endthelockdown
20200716	0	@2020Visions3 why don't we have a split. Mon, Wed, Fri for the mask wearers to go to shops (they'd need 3 potentials before they plucked up courage to go out) & Tue, Thur for non mask wearers. Sat & Sun can be free choice days. It would add the insanity of it all #endthelockdown
20200716	0	@GovLarryHogan and all politicians maybe if people didn’t get extra 600 per paycheck their wouldn’t be so much fraud. Are you guys reall that stupid. #reopenmd. #ReOpenAmerica
20200716	0	America!....  The propagandist trolls and articles are at an all new level of insanity.  I SAID this would happen prior to the election.  These people would destroy America to get what they want.    Are we gonna dance...or are we gonna FIGHT?    #COVID19 #OPENAMERICANOW
20200716	0	Please stop wasting more of our money. The lockdown should have been lifted as soon as the NHS had capacity, instead thousands have missed urgent referrals and treatments for cancer and other illnesses. #endthelockdown
20200716	0	The problem is the liberal media #FakeNewsMedia and @Democrats don’t want the truth or real data - wake up Americans and yell  We are mad as hell and won’t take it anymore! @GovInslee @washdems @POTUS #NoMasks #OPENAMERICANOW
20200716	0	This is rediculous..what is going on @MattHancock .please do tell us what u plan if there is never a vaccine?? No really please tell us?? #NoMaskOnMe #endthelockdown
20200716	0	We are 25th in the world on population size and 8th on virus infections. @GovernmentZA @CyrilRamaphosa @DrZweliMkhize you do not have a clue what impact this lockdown, which is not working, have on the future of South Africans. #endthelockdown
20200716	0	We really need to step up and understand that viruses are nothing new... but this global fear mongering is! Let's grow up and accept that people are going to get sick but a vast majority are going to recover, have antibodies and be fine. Happy National Hot Dog Day! #ReOpenAmerica
20200716	1	DON'T RELY ABSOLUTELY  on N95 , sanitizer or PPE   Only guarantee for covid-19 prevention is social distancing  Avoid crowds in any means  #StaySafeStayHome
20200716	1	Kids have been home schooled since the beginning of time. They don’t NEED to be in a classroom.  The students that don’t check in usually don’t have WiFi. Free WIFI, Laptops & give the parents EBT for meals. #SaferAtHome
20200716	1	Victoria has recorded 317 new cases of coronavirus in 24 hours. Are we just not learning? These numbers are becoming more and more scarier #COVID19Vic #melbournelockdown #COVIDIOTS #stayhome #StaySafeStayHome
20200716	2	"Fuck the ppl who've died I guess?" is the stupidest comment I've seen so far. How many degrees did it take you to come up with that question? #OPENAMERICANOW
20200716	2	God's first and bless us...  #StayAtHomeSaveLives
20200716	2	I know you should not equate money to life   but because death seems to be the currency everyone is dealing in at the moment   at current Government spending on this crisis  every UK #COVID19  death has cost approx £6.5 Million !!!  #endthelockdown
20200716	2	My darlin @TiwaSavage   On #Totorimuzik @Djitchyfingazz #spinning LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome
20200716	2	The deeper you go in faith the more beautiful life becomes. #Niceguy #StaySafeStayHome
20200717	1	#FridayFeeling #FridayMotivation Live Today As it is Your LasT day #StayHomeStaySafe #SaferAtHome
20200717	1	It will only change when people stop moaning and do the right thing #StayHome #StayAtHomeSaveLives
20200717	1	One day we won't have to distance. One day we won't have to wear masks. One day we won't have to stay home. One day COVID-19 won't be a threat any more. When that day comes... is up to you. #WearAMask #SocialDistance #StayAtHomeSaveLives
20200717	2	12 times as likely actually.   #endthelockdown
20200717	2	Thank you. Xx #StaySafeStayHome
20200717	2	They ALL do!  We are being lied too!!!   #OPENAMERICANOW
20200717	2	when the number of new cases in Victoria is higher than my turnip prices will ever be  #StayAtHomeSaveLives
20200718	0	In Shrewsbury today. It's shocking and sad how many shops have closed permanently.  Another poor job by our government and a blow to our high street. #endthelockdown
20200718	0	No thanks. #novaccine #nomasks #endsocialdistancing #endthelockdown
20200718	0	Town centres are inhospitable now & will be worse once masks are compulsory. Pointless as the virus has run its course. #endthelockdown
20200718	1	I’m sorry dealing with the children you decided to have is a burden for you. #SaferAtHome
20200718	2	Happy weekend everyone be safe....this pandemic is serious matter #StayAtHomeSaveLives
20200718	2	I’ve just played UNO for the first time ever ! #uno #games #kids #family #fun #SaferAtHome
20200718	2	Me and my lawyer got so cool she let me use her Netflix #SaferAtHome
20200718	2	Reporting for duty. Let’s nail these bastards #endthelockdown
20200718	2	Wedding as business..Bangalore situation is not that good..give your blessing to newly married couple online for covid free journey.#StaySafeStayHome
20200718	2	What a waste of a year ......life is to short as it is ..............  #endthelockdown
20200718	2	When I heard 2pm..  I sighed. 200 is still bad but not the 500 i was expecting with a 2pm presser.  #StayAtHomeSaveLives
20200718	2	You win the most childish, inane, incorrect comment of the day. Sit down Jimmy. You have made yourself so foolish writing such a stupid tweet.I suggest you make yourself useful during this pandemic and not undermine the safe advice given by @DanielAndrewsMP . #StayAtHomeSaveLives
20200719	0	Again - another lie with #coronavirus numbers!  When are people going to wake up?   #OpenSchools #OPENAMERICANOW
20200719	0	Really? Got some links to this phantom science on mask? Plenty of "science" from the likes of the CDC, WHO, CIDRAP, NEJM, AAPS, and others that suggest otherwise.  Maybe it's you that cherry picks to justify your beliefs. #coronavirus #covid #covid19 #nomasks #endthelockdown
20200719	0	Yeah, just open pubs & clubs as it was before. #endthelockdown
20200719	1	Free cure: Stay the f**k at home #StayAtHome #StayAtHomeSaveLives
20200719	1	Guys, Covid-19 is real and its in Zimbabwe for real. Stay safe, stay at home, practice social distancing always, sanitize your hands, handles, phones etc.  Don't be a statistic. #StaySafeStayHome
20200719	1	How is the situation at your end ? #Covid_19 #StaySafe #StayAtHome #StayAtHomeSaveLives
20200719	1	Looking forward to embracing my new role tomorrow within the Community Rapid Intervention Service and getting back to what I do best. @CrisRapid #Nursing #StayAtHome #StayAtHomeSaveLives
20200719	1	Many dying from face-to-face contact with those carrying COVID-19!. Shouldn't that matter in the decision to have children (of any age) in close proximity? This pandemic continues to surge & too many don't want to wear mask.  Young kids can't be expected to do so!  #SaferAtHome
20200719	1	Score a point for me!/I am still alive, healthy!/Coronavirus #haiku #haikuchallenge #micropoetry #poetry #score #life #ShelterInPlace #StayAtHomeSaveLives
20200719	1	True that! In fact the Virus is in its much stronger avatar and it probably has learnt to adapt to the weather. This one is more dangerous than the original version. We need more preparedness and more precautions.  #CoronaVirus #StaySafeStayHome
20200719	1	What are you doing to care? In #Vermont we are ALL doing our part because We  #Vermonters! #StayAtHomeSaveLives
20200719	2	4979 new #CoronaVirus cases in TN today.  1254 cases from #Chennai  4059 discharges and 78 new deaths.  Total cases in the state now is 170693.  #COVID19 #TNCoronaVirus #StaySafeStayHome
20200719	2	Contact tracing of all patients are going on . Please #StaySafeStayHome
20200719	2	Dude, if your regular dating ends in running, screaming and pepper spray, do the world a favor and buy an inflatable doll. #StayAtHomeSaveLives
20200719	2	Happy Birthday. Have a blast #StaySafeStayHome
20200719	2	I stayed up ALL night during #Minneapolisprotests and #Prayed. #PortlandProtest I will stay up ALL night praying for you! But I'll be grouchy in the morning!!! #StayAtHomeSaveLives
20200719	2	Nigerians will never believe something is real until someone they know becomes a victim.  #StaySafeStayHome
20200719	2	Only vaccine will slow down the trajectory. #StaySafeStayHome
20200719	2	People who don't wear Mask and break Rules should be termed as Social Disgusting.. #coronavirus #StayAtHomeSaveLives
20200719	2	Thank you. My Governor @KimReynoldsIA needs to see this important information from a medical professional such as yourself. #StaySafeStayHome
20200719	2	The pro-active initiatives of district administrative set a benchmark for others.  Proud of all #CovidWarriors  Police, medical professionals, caregivers, researchers, leaders responsible for making decisions to make life comfortable during this pandemic. #StayAtHomeSaveLives
20200719	2	Yes, hello. Putting “had such a great time doing _______ while social distancing!” as your caption under a picture of you with a group of 20 people, does not make it social distancing. Thank you for coming to my TedTalk. #MaskUpAZ #SaferAtHome
20200719	2	iSaturday indiphethe grand mfowethu... mayikhale wireless....sikumamele apha no Chantelle.....idiba leraido....ndise Missionvale,@eBhayi #UWFM60 #JaivahMzantsi @UWFM88_106FM @Yanga_Mabokela #StayAtHomeSaveLives
20200720	0	Excellent reporting! These new "cases" are most likely antibody tests, meaning people got the virus & recovered or were asymptomatic. & it means we are WELL ON OUR WAY TO #HERDIMMUNITY  IT'S TIME TO #OPENAMERICANOW
20200720	0	People need to open up. This is ridiculous. Anyone afraid of the plague, stay the hell home! #OPENAMERICANOW
20200720	0	The death rate has PLUMMETED!!! The positive cases are up because we are TESTING more than ANY OTHER NATION!  Shutting down the economy for a virus that is now UNDER 1% in its fatality rate is totally ABSURD!  #OPENAMERICANOW
20200720	1	@GavinNewsom I get that you’re scared of your very rich donors getting upset about a short term shutdown delaying their obscene profits, but the rest of us are scared of losing our lives or being bankrupted by the healthcare costs associated w/ COVID-19. #ShutdownCA #SaferAtHome
20200720	1	Exactly.. our healthcare system is maxed out because people can follow guidelines to save their lives  #WearAMask #SaferAtHome
20200720	1	Just how long do you think this is going to last?   #SchoolMustClose #SaferAtHome
20200720	2	Basketball lover @tiran_music  On #TRENDVILLA @fomaliciousbabe @Akpos_carrytalk @Djitchyfingazz #spinning LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome
20200720	2	Crying would never make u Strong  But Trying could always!! #StayStrong #StaySafeStayHome
20200720	2	I feel for your business and your state of mind as I'm sure this is taking your stress levels beyond belief... I have never worn a mask and hope this will be over soon.. #OPENAMERICANOW
20200720	2	I went to buy lukho toys and in the boys section it was Guns, Knifes, Swords, Snakes  I ended up buying him more cars shame, wat idea am I planting in his young mind buying a 1 year old a gun.   #StaySafeStayHome
20200720	2	Lord please heal the world...  People let's pray...  #COVIDFreeworld #StayAtHomeSaveLives
20200720	2	May ALLAH protect all from this covid19 pandemic #StayAtHomeSaveLives
20200720	2	Number one @Badboytimz   On #TRENDVILLA @fomaliciousbabe @Akpos_carrytalk @Djitchyfingazz #spinning LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome
20200720	2	Optics, Regan. Nothing but fake optics. It is sickening.  #OPENAMERICANOW
20200720	2	Our public health system will collapse soon #COVID #StayAtHomeSaveLives
20200720	2	Seems that the Germans didnt have any magic wand regarding this madness  they were just simply marking down #COVID19 deaths correctly DOH !  you know people that actually died of it   you couldnt make it up  #endthelockdown
20200720	2	Speak in such a way others love to listen to you ! Listen in such a way others love to speak to you !  #quoteoftheday #StaySafeStayHome
20200720	2	Turned on the radio to Mozart La ci darem la mano. Doesn't get too much better than that...and after a weekend of watching #Amadeus @NationalTheatre  and #LeNozzediFigaro @MetOpera too :) Better than real life atm! @suzyklein @BBCRadio3 #StayAtHomeSaveLives
20200720	2	Wait @solidstarisoko @davido  On #TRENDVILLA @fomaliciousbabe @Akpos_carrytalk @Djitchyfingazz #spinning LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome
20200720	2	and no close contacts were identified with the public or other stakeholders in both cases  #StaySafeStayHome
20200721	0	That time has come. We are already falling from the cliff edge, but haven’t hit the rocks yet. The greatest act of economic self harm in history. #endthelockdown
20200721	1	You're not just stupid, you're DANGEROUSLY stupid. Idiots like you are why America is currently the most deadly country on Earth. You need psychiatric help. You need to be locked up. You're a threat to public safety. #COVIDIOTS #TrumpVirus #WearADamnMask #StayAtHomeSaveLives
20200721	2	Bahd baddo baddest @falzthebahdguy @davido  On #BREAKETIMESHOW @Archchildify @Djitchyfingazz #spinning LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome
20200721	2	Forget swagga @RawNwanne    On #TRENDVILLA @fomaliciousbabe @Akpos_carrytalk @Djitchyfingazz #spinning LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome
20200721	2	Good morning, Mr. President! Come back to NH very soon!!   We’re waiting on you. #OPENAMERICANOW
20200721	2	Home sweet home  #StayAtHomeSaveLives
20200721	2	Need you tonight @KabzaDeSmall_ @wizkidayo  On #TRENDVILLA @fomaliciousbabe @Akpos_carrytalk @Djitchyfingazz #spinning LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome
20200721	2	On your side @youngskales  On #TRENDVILLA @fomaliciousbabe @Akpos_carrytalk @Djitchyfingazz #spinning LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome
20200721	2	Panda cover @iam_YCee    On #BREAKETIMESHOW @Archchildify @Djitchyfingazz #spinning LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO #StaySafeStayHome
