Tweet,Target,Stance,Opinion Towards,Sentiment,Tweet Id
"Three hospitals in India - Wockhardt Hospital @WockhardtHosp and #JaslokHospital in Mumbai, and the Delhi State Cancer Institute have been shut after staff tested positive for #Covid19 . No-one can go in or leave, and staff can only go home once they've tested negative",stay_at_home_orders,FAVOR,_,_,1247396701738020864
"14th Amendment rights (violated by #Covid19 #shutdown laws)
...nor shall any State deprive any person of life, #liberty, or property, without due #process of #law; nor deny to any person within its jurisdiction the equal protection of the laws.
#coronavirus",stay_at_home_orders,FAVOR,_,_,1247397091925798912
"The music is wonderful.

I don't criticize.

I have many vigor and courage by music.

#music
#coronavirus",stay_at_home_orders,FAVOR,_,_,1247398009987420161
Hate against wrong messages #COVID19 #CoronavirusLockdown #IndiaFightsCorona,stay_at_home_orders,FAVOR,_,_,1247406835654635522
"Stop focusing on how stressed you are &amp; remember how blessed you are
#SocialDistancing #StaySafe #CoronavirusOutbreak #COVID19 #COVID2019 #Covid_19 #CoronaVirusUpdates #lka #BeALifeSaver #quotes #WrestleMania #TuesdayThoughts #WorldHealthDay #TuesdayMotivation",stay_at_home_orders,FAVOR,_,_,1247409603819655168
"Bandipora reports the first confirmed positive case of coronavirus,raising positive cases in Jammu and Kashmir to 110.",stay_at_home_orders,FAVOR,_,_,1247411361098780675
"#lockdownday8: #COVID19 can live on surfaces and be contracted after touching them and then touching your face. Please clean all surfaces like tables, stair rails and door handles thoroughly and frequently.
#COVID19
#StayAtHomeAndStaySafe 
#covid19lagos",stay_at_home_orders,FAVOR,_,_,1247417836852727811
Coronavirus is the only disease that united the human races.,stay_at_home_orders,FAVOR,_,_,1247418994044387328
"Total 4,421 confirmed cases of #COVID19 reported in country so far. 325 patients recovered, 114 patients died.",stay_at_home_orders,FAVOR,_,_,1247422086538072064
"#Wipro, #WiproEnterprises and Azim Premji Foundation have together committed ₹1,125 crores towards a #covid19 #crisis
Of the ₹1,125 crores, #AzimPremji Foundation's commitment stands at ₹1,000 crore
#sensex #stockmarkets #sharemarket #CoronaOutbreak",stay_at_home_orders,FAVOR,_,_,1247426972638052354
"Frankly speaking, I am enjoying phone photography! Yes, there is a difference but it's quite handy.
.
. 
#coronavirus 
#COVID19Lockdown",stay_at_home_orders,FAVOR,_,_,1247427077315297280
@TVRav I know. They usually want their space from each other - ‘you can’t go in my room’ etc...They’re only 19 months apart &amp; are normally bugging each other constantly. They’ve been surprisingly amazing together especially since I’ve been ill w/ cv x #gratitude #COVID19,stay_at_home_orders,FAVOR,_,_,1247428310537289728
"You ban the informal and township market, you literally kill the only market share black people have of the South African economy. #Covid_19 #LockdownHouseParty #COVID19 #lockdowneffect #CoronavirusInSA #coronavirus #LockdownMzansi",stay_at_home_orders,FAVOR,_,_,1247429191622148096
Don't deny the danger of this disease #coronavirus #COVID19 #StayHomeSaveLives,stay_at_home_orders,FAVOR,_,_,1247429766728290311
"What is most harmful in fight against #COVID19? #coronavirus 
#hydroxychloriquine #Covid_19 #Retaliation #pandemic",stay_at_home_orders,FAVOR,_,_,1247431951360778241
"Corona virus  is spreading in the world, which has to be stopped before the third stage, so we have to look at the lockdown as an effective killer.",stay_at_home_orders,FAVOR,_,_,1247437293494755329
"In all honesty, being a keyworker and isolated from his children, it's become one emotional ride. Currently writing a poem for my girls 10th birthday which I'll miss. Stay strong everyone. #COVID19 #coronavirusuk",stay_at_home_orders,FAVOR,_,_,1247438996411736065
"@narendramodi @PMOIndia Dear Sir, If flights Operations resumes, den our Govt has to make sure the travellers in their respective countries to do medical check for COVID19 b4 their departs to avoid the spreadness of Coronavirus in our Country.#WorldHealthDay",stay_at_home_orders,FAVOR,_,_,1247439018595254272
No #COVID19 cases reported from #Nagaland.,stay_at_home_orders,FAVOR,_,_,1247439160375480320
#Coronavirus cases in #Maharashtra surge to 891 with 23 new cases reported till now.,stay_at_home_orders,FAVOR,_,_,1247450736801099777
Nigerians have #COVID19 and trigger happy law enforcement agencies officers to contend with during this crisis. Don't risk your life,stay_at_home_orders,FAVOR,_,_,1247453383893626880
"Mood: Sitting at home like ""JAADU"" and craving for ""DHOOP""
#QuarantineLife",stay_at_home_orders,FAVOR,_,_,1247453497773170689
So how are you guys spending time during this lockdown? #QuarantineLife,stay_at_home_orders,FAVOR,_,_,1247458114191974400
"#Corvid_19 is pissing me off, not been able to enjoy this sunshine to its fullest, also the hot guy down the road too damn it #coronavirus",stay_at_home_orders,FAVOR,_,_,1247458593043087360
"EACO Secretariat would like to inform its esteemed Members and Partners. 

Following the outbreak of #COVID19 the EACO office will be closed from 2nd April 2020 to 19th April 2020.

However, the Secretariat remains functional and executes its duties from home.",stay_at_home_orders,FAVOR,_,_,1247460346157244416
"Breaking @SkyNews @BBCNews 

Michael Gove is in #SelfIsolation 

Wishing everyone, including @michaelgove, going through this horrible monster of a nightmare all the VERY BEST

#COVID19",stay_at_home_orders,FAVOR,_,_,1247466449687453700
"#AFG. #Breaking: In past 24hrs, 3 people died of #coronavirus.
Ministry of public health say, now the number of people died of #COVID19 in #Afghanistan rises to 14.
So far, from nearly 3,000 samples, tested for COVID19, 423 were positive, and 18 recovered.",stay_at_home_orders,FAVOR,_,_,1247466872846589954
Ready now and hacking #Bitcoin #BitcoinCash #btc #cryptocurrency #moneymoves #credicard #creditrepair #credispecialist #hacker #HekoHealthWorkers #email #lost #blog #COVID19 #dontbuythesun #Netflix #steam #Walmart #Amazon,stay_at_home_orders,FAVOR,_,_,1247467823850496000
Happy Coronavirus Birthday to you @syahirshams :microbe:,stay_at_home_orders,FAVOR,_,_,1247468130558869505
"You know the saying about how we wear 20% of our wardrobe 80% of the time?

Pretty sure I’m at 2%-98% at the moment.

#coronavirus",stay_at_home_orders,FAVOR,_,_,1247470819221143552
"When this #COVID19 nightmare is over, I am excited to share the episode of @TMIWIpodcast that we recorded together just before everything went tits up. Some great opinions shared on #LOST and #thegoodplace 

Great work. #movies #podcast",stay_at_home_orders,FAVOR,_,_,1247471851590299650
Day 16 - into week 3 of lockdown. Prime Minister is in ICU for #coronavirus #uklockdown,stay_at_home_orders,FAVOR,_,_,1247477446737264640
Think it's about time that @GOVUK determines who are key workers and who are not!!! Is it me or are roads getting busier :triumph: #coronavirus #keyworkers,stay_at_home_orders,FAVOR,_,_,1247482587838402562
@YashwantSinha It's no superstition just to show the solidarity of Citizens of India against #covid19 #Lockdown21,stay_at_home_orders,FAVOR,_,_,1247483792463253505
"As #COVID19 spreads we are greatful to those on the frontlines helping in relief efforts.

We are greatful to all essential workers including doctors, nurses and health workers who are helping to combat it’s spread every day.

#BeatCoronavirus @covid19",stay_at_home_orders,FAVOR,_,_,1247484337039294465
"4 - There must be a sustained reduction in cases for at least 14 days, because it can take that long for symptoms to appear. #COVID19",stay_at_home_orders,FAVOR,_,_,1247486069739859970
Apparently lockdown rules don’t apply to footballers #coronavirus,stay_at_home_orders,FAVOR,_,_,1247488490104913920
"#UPDATE
Kashmir Reports its 3rd death due to #COVID19",stay_at_home_orders,FAVOR,_,_,1247491874106912768
"While poor #BorisJohnson is struggling to fight this awful virus after tirelessly trying to save the country,some selfish pieces of protoplasm are currently sunbathing on Hampstead heath. Disgusting beyond recognition. Deny them healthcare I say. #ClapForBoris #covid19",stay_at_home_orders,FAVOR,_,_,1247492529144160256
"On World Health Day, we would like to thank doctors, nurses and frontline warriors for their selfless services during this coronavirus pandemic. 
Stay at home to show your support for health workers.
#HealthCube #WorldHealthDay2020",stay_at_home_orders,FAVOR,_,_,1247495104085942272
"I don't give a fuck about being politically right but one thing I know is that @MigunaMiguna should stop fighting #UhuruKenyatta in fight against #COVID19 about every decision he thinks is the right for the people and help do something ,,#StayAtHome",stay_at_home_orders,FAVOR,_,_,1247496303959052288
"3rd death in Kashmir

A COVID-19 Suspected person from Bandipora District has died in a Srinagar Hospital today. This is 3rd #COVID-19 related Death in Kashmir.",stay_at_home_orders,FAVOR,_,_,1247496953862049798
#COVID19 Patients Number Reached 19 in #AzadKashmir. More results awaited.,stay_at_home_orders,FAVOR,_,_,1247501126582374400
"The fear is suppose if a policeman or military personnel contact coronavirus means entire unit has to be quarantined then entire battalion or brigade or all security apparatus deployed in Kashmir,are very vulnerable.Caught between :smiling_imp: &amp; deep-sea.I appeal people",stay_at_home_orders,FAVOR,_,_,1247501539058438152
How are #prostitutes and #escorts coping with lockdown? Do you have many punters with 2m long willies? If not how do you maintain social distancing #COVID19 #coronavirus,stay_at_home_orders,FAVOR,_,_,1247502859706478595
"Now isn’t the time to worry about “perfect”

Now I want you to focus on “consistency”

Being “consistently imperfect” beat “inconsistent perfection”

#coronavirus
#COVID19",stay_at_home_orders,FAVOR,_,_,1247506961488326656
"Well, we got some toilet paper that I'm pretty sure could also be used as 100-grit sandpaper, but I'm not complaining, because WE GOT SOME TOILET PAPER! #COVID19",stay_at_home_orders,FAVOR,_,_,1247508915866292224
"#COVID19 #StayHomeSaveLives 

Take the opportunity during isolation, to reflect and contemplate the book of Allah. 

#StayHome",stay_at_home_orders,FAVOR,_,_,1247509527974547456
"Allah Raham Kar..Uffffff:neutral_face::neutral_face:
#COVID-19 
16 new Positive cases were detected in J&amp;K today. Total 125 Positive cases so far. Out of 16, one patient died.",stay_at_home_orders,FAVOR,_,_,1247511201560399874
"@UnitedNMB Sadly I just resigned before the coronavirus so I don't have much to do.

However, I read in the afternoon and have come into a really good schedule of working out in the evening.",stay_at_home_orders,FAVOR,_,_,1247513700933570560
"To all you prats out there who still go out and spread coronavirus!

Stop you're selfishness and stay the fukk in.

Then the deaths of all these people will stop and we can get back to normal.

#coronavirus #COVID19",stay_at_home_orders,FAVOR,_,_,1247516508005203968
this war ain’t over yet. reopening too soon will cause more problems :eyes: #coronavirus #COVID19,stay_at_home_orders,FAVOR,_,_,1247519326330073088
Why people still shopping as whole families for fuck sake. Only exception should be single parents or elderly in need BUT... that other member of the family could be quite capable themselves! STOP BEING DICK HEADS. #coronavirus #StayAtHome,stay_at_home_orders,FAVOR,_,_,1247525420276146176
"Another day of lockdown. Day two of music production complete.
First track almost ready. Out tomorrow...
#Isolation #isolationcreation #StayHomeSaveLives #StaySafe #musicproduction #technomusic #EDM #COVID19 #coronavirus",stay_at_home_orders,FAVOR,_,_,1247525924163047430
Ummm some of you teachers really need to chill out with this elearnubg thing b/c these kids could care less about your assignments! They are on coronacation! #COVID19,stay_at_home_orders,FAVOR,_,_,1247528918455734276
The employer on @ShelaghFogarty @LBC right now is the type of employer Our country needs.  He's outlined the lack of clarity from government has caused workers to have to work and risk spreading #COVID19 in the UK.,stay_at_home_orders,FAVOR,_,_,1247531800223600640
"I am super-convinced now. If humans were to become extinct today, earth will heal itself in two weeks flat. #WorldHealthDay #COVID19 #apocalipse",stay_at_home_orders,FAVOR,_,_,1247534006612025344
"Under prevailing circumstances nations facing threat posed by coronavirus weakening economy &amp; unemployment.If for example if Kashmiris are given options of either Aazadi or 4G. #Kashmir - masses will choose 4g,Cass-IV job,SRO202, join indian army like zombies.",stay_at_home_orders,FAVOR,_,_,1247534568208355328
Today is the first time I have felt deflated about everything going on around us. No motivation. Monotony of #WFH and not seeing family and friends #StayHome #coronavirus #uklockdown,stay_at_home_orders,FAVOR,_,_,1247539043623038986
"Am I the only male in the UK that hasn’t shaved my head, been on a bike ride or spent 3 weeks playing PlayStation!!!  :rolling_on_the_floor_laughing: #COVID19",stay_at_home_orders,FAVOR,_,_,1247540473905831940
What's the female counterpart of a VIRUS. #coronavirusindia #coronavirus #lockdowneffect,stay_at_home_orders,FAVOR,_,_,1247543770230321152
"@spicy110sm My neighbours are being the same, kids screaming their lungs out..  just had a word with them Politely. I asked them can you please try and keep the kids a little quieter. He muttered "" I'll try "".... #BeKindToEachOther #COVID19",stay_at_home_orders,FAVOR,_,_,1247543824546705408
Now MH has 1000+ cases of #COVID19 . This looks scary. And they are talking about lifting,stay_at_home_orders,FAVOR,_,_,1247545893022240770
"What's the first thing you'll do when the lockdown is over?

#COVID19",stay_at_home_orders,FAVOR,_,_,1247547977054531586
TO-GETHER without GATHER we will COMBAT fearlessly with CORONAVIRUS #Covid_19 #StayHomeSaveLives,stay_at_home_orders,FAVOR,_,_,1247550552755453953
"Two persons detected COVID-19 positive today :man_detective:

One from Dhubri, One from Hailakandi :two_men_holding_hands:

Total 28 Corona-positive in Assam now :mask:

Fight against Coronavirus pandemic is on :thumbsup:

Nation continues to be in lockdown mode :flag_for_India:

#COVID19 #coronavirus",stay_at_home_orders,FAVOR,_,_,1247552628906553349
Wonder why there have been no #UFO sightings since the #coronavirus,stay_at_home_orders,FAVOR,_,_,1247552772209168384
"The side chick is showing the country flames, acting as a side chick should :joy::joy::joy::joy::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing: power to you girl

#COVID19 #LockdownMzansi #SouthAfricaLockdown",stay_at_home_orders,FAVOR,_,_,1247557662071496704
"Like many others at the moment, we are running a restricted service due to the COVID-19 emergency. Today I have spent most of my time advising worried clients and planning for the future of the business.",stay_at_home_orders,FAVOR,_,_,1247559142488842240
Good question about the Germany experience keeping the no of infections down compare to us. I wonder what we have learned?  #DailyBriefing #COVID19,stay_at_home_orders,FAVOR,_,_,1247559641426518019
"Next 3 days will decide what India does next :flag_for_India::crossed_fingers_light_skin_tone: 
#COVID19",stay_at_home_orders,FAVOR,_,_,1247564125057634304
@INCIndia Should government first focus on #coronavirus issue or should they focus on the percentage of unemployment of future? I think let them do their job and we as Indian people would love to see opposition party to help them who are in real need at this,stay_at_home_orders,FAVOR,_,_,1247564528033792002
"@ABC This is going beyond the hand 
Stay home &amp; stay safe :white_check_mark:
#who #COVID19",stay_at_home_orders,FAVOR,_,_,1247564821769281537
":black_heart: Sometimes you can't change the situation, but you have a choice  how to handle it - even if it is not easy #StayHome

#TuesdayMotivation #COVID19
#coronavirus",stay_at_home_orders,FAVOR,_,_,1247565845385162752
"I wish UK Prime Minister @BorisJohnson a full and speedy recovery.

My thoughts are with him, his loved ones and all those fighting.

#COVID19",stay_at_home_orders,FAVOR,_,_,1247571096389353474
Young dynamic and active youth leader @AUThackeray doing everything for the sate to fight Covid-19,stay_at_home_orders,FAVOR,_,_,1247571436568547336
"@BristolLive Yeah everyone needs to vape in a coronavirus pandemic and endanger their lungs even further 

#lungs #vaping #Health #COVID19",stay_at_home_orders,FAVOR,_,_,1247571826273910785
"Breaking News

China has ended its lockdown of Wuhan, where the #coronavirus  pandemic began.

After ensuring that rest of the world is under",stay_at_home_orders,FAVOR,_,_,1247577769271152640
"Imagine this scenario if and when Seattle is on a lockdown in order to contain the virus. The question is, should I stay or leave for St.Louis. Seeks far fetched but it can happen. Seattle is now the Wuhan of America. #coronavirus #seattlecoronavirus",stay_at_home_orders,FAVOR,_,_,1235653870027558912
@SeanDriscoll_91 Yeah you'd a need good series with the Corona virus on the horizon,stay_at_home_orders,FAVOR,_,_,1235699569205186560
Stop Press @morningireland: Smarmy @LeoVaradkar trapped in Washington..... the Don is blaming him for #coronavirus Keep him..... he's no addition here,stay_at_home_orders,FAVOR,_,_,1237907889873920002
"@Mirjam152 Open grenzen + globalisme = COVID19 pandemie. 

#coronavirus #COVID19 #TravelBan",stay_at_home_orders,FAVOR,_,_,1238055558789451779
"Heal the world
Make it a better place
For you and for me
And the entire human race
There are people dying
If you care enough for the living
Make it a better place
For you and for me

#COVID19 #Covidph",stay_at_home_orders,FAVOR,_,_,1238070867218726913
"fck 2020
- World War 3 scare
- David Stern Passes
- Kobe Bryant and daughter passes
- NBA is suspended
- March Madness won’t have fans
- Tom Hanks has coronavirus
- Coronavirus in general",stay_at_home_orders,FAVOR,_,_,1238073912937738240
@TodaySOR Supermarkets and Pharma are absolute experts at logistics. Hoarding is a social crime at times like this. Let those experts do what they're good at. #coronavirus,stay_at_home_orders,FAVOR,_,_,1238076588371120128
"Where was al this #MassHysteria when the #SwineFlu was around? :man_shrugging_light_skin_tone:
#NBA #NCAA #IvyLeague #MLB 

#CoronavirusPandemic #CancelEverything #CoronaVirusUpdate #CoronaOutbreak #COVID19 #TravelBan #Covid_19 #Corona",stay_at_home_orders,FAVOR,_,_,1238089171815800832
"Really April 12?! hahaha No midterms and finals for us tho

#coronavirus",stay_at_home_orders,FAVOR,_,_,1238090135985684480
"Resolution pa lang po ang hawak ni President Duterte. He’s planning to make it an Executive Order para ma-implement at ma-enforce fully.

#COVID-19
#WalangPasok
Code Red Sublevel 2",stay_at_home_orders,FAVOR,_,_,1238091151078350848
I've already lost thousands of dollars because of the Corona virus. Jobs are getting canceled. Not one production is talking about paying the people that they hired for these jobs. And I haven't heard anything from the union about it either.,stay_at_home_orders,FAVOR,_,_,1238091670933123072
"21 Confirmed cases of #coronavirus has been confirmed in #Pakistan #Pakistani Government should cancel #PSL matches and #23MarchPrade  otherwise this thing will spread in seconds.
#Covid_19 #CoronavirusPandemic",stay_at_home_orders,FAVOR,_,_,1238100647339319302
"Palace used the term ""community quarantine"" instead of ""lockdown"" but for me both terms are the same. 
#Philippines #MetroManila #COVID19",stay_at_home_orders,FAVOR,_,_,1238103486836797440
Now I’m thinking about the things that I should’ve done before #COVID19 happened. Maybe that’s why they say #YOLO no? Bcs something like this might happen and you’ll miss doing stuff you should’ve done when you were able. #MetroManila,stay_at_home_orders,FAVOR,_,_,1238104157547950081
"@BardsOfWar @GenFlynn When does a #FalseFlag happen?

When “bad news” for bad people is imminent.  Always.

What better way to PROTECT people who attend school, games, rallies, work, etc. than to have them safe in home during arrests?#CoronaVirusUpdate #COVID19 #TravelBan",stay_at_home_orders,FAVOR,_,_,1238104258106609666
"""Don't panic... everything is placed in jeopardy."" -du30 
Salamat......? 
#COVID19",stay_at_home_orders,FAVOR,_,_,1238104753294303233
"Are we on lockdown because of COVID-19 or because of a coup? Military of global pandemic? Seryoso??? Military???

#DuterteVirus",stay_at_home_orders,FAVOR,_,_,1238105131083653121
Our city gettin locked down due to coronavirus. Damn,stay_at_home_orders,FAVOR,_,_,1238110306380873734
"@JamesHesch2 @Colorado_Right Foolish foolish people. We need this in a way- hopefully people wake up to the reality that the world isn’t always sunshine and rainbows, but hey! They have TP! :man_facepalming_medium-dark_skin_tone:#covid19 #CoronavirusPandemic #COVD19 #CoronaVirusUpdate",stay_at_home_orders,FAVOR,_,_,1238121928763805698
Beyond Me Why So Many People Are In Denial Regarding #Coronavirus :woman_shrugging_light_skin_tone: So Flippant Until It’s One Of Your Loved Ones Suffering I Suppose? :face_with_rolling_eyes: I’m 100% Here For Everything @piersmorgan Is Saying :folded_hands_medium-light_skin_tone: #CoronavirusPandemic #Covid_19,stay_at_home_orders,FAVOR,_,_,1238122750910377984
My school just closed because of the Corona Virus :flushed::mask: #CornavirusOutbreak #Covid19,stay_at_home_orders,FAVOR,_,_,1238131890537877504
The best asset is yourself so invest on good health and well-being. Always choose to be safe and healthy. We only have one life to live. #COVID19 #Corona,stay_at_home_orders,FAVOR,_,_,1238135602320519168
"All those cancellations of concerts are sad, but maybe artists can do live sessions online? I would pay for it and probably many more fans. #coronavirus",stay_at_home_orders,FAVOR,_,_,1238138391503519746
"When Turkey has 1 case coronavirus and all uni’s are closed but UK has 590 case &amp; 10 deaths yet the best we get told is to wash our hands.. bro..

#CobraMeeting",stay_at_home_orders,FAVOR,_,_,1238139112978288641
"#coronavirus will compromise airlines, hotels, restaurants, then tobacco, leisure, then all sorts of businesses except vital necessities such as food and health.

It's a deep depression, and gov must be ready to takeover the vital supply chains. #Covid_19 #COVID19",stay_at_home_orders,FAVOR,_,_,1238149645047599106
Didn’t think I touched my face that much. Now I’m thinking about not touching my face I seem to have a tick which gives me anxiety I’m touching my face:flushed::face_vomiting: #Covid_19 #coronavirus,stay_at_home_orders,FAVOR,_,_,1238152798988107777
"China : ""Elderly People Isolate Yourself To Prevent Catching Coronavirus""

Italy : ""Elderly People Isolate Yourself To Prevent Catching Coronavirus""

UK  : ""We Don't Want The Elderly To Be Lonely""

#CobraMeeting",stay_at_home_orders,FAVOR,_,_,1238154057187016704
@BorisJohnson‘s proposed strategy is not enough. They’re prioritising the economy over the welfare of people. Will the U.K. not learn from what other countries have been through to understand that we NEED a lockdown right now? #covid19 #coronavirus,stay_at_home_orders,FAVOR,_,_,1238154212183363586
Bet all the oldies who voted Tory are regretting it now #CoronaVirus #Covid_19 #coronavirus,stay_at_home_orders,FAVOR,_,_,1238154627788484609
"You’re all slagging Boris Johnson off now, most of you voted for the silly cunt! Should of woken up a bit earlier!
#CobraMeeting #Covid_19 #coronavirus",stay_at_home_orders,FAVOR,_,_,1238155541840527361
I’m predicting a baby boom this Christmas :speak_no_evil::woman_shrugging_medium-light_skin_tone::pregnant_woman_medium-light_skin_tone:#coronavirus #Isolation #Covid_19,stay_at_home_orders,FAVOR,_,_,1238158159325339648
"With everyhing being cancelled, suspended, shut down, labour and delivery wards better start planning now for extra staff at Christmas! Going to be a lot of Christmas babies born this year! #COVID19 #CoronavirusPandemic #YQR",stay_at_home_orders,FAVOR,_,_,1238159350566465538
"Amidst the COVID-19 outbreak, we are here to fulfil all your medical needs- from surgical face masks to non-contact thermometers. #COVID2019  #CoronavirusOutbreak #COVID2019uk #CoronavirusPandemic #CobraMeeting #CoronaVirusUpdate",stay_at_home_orders,FAVOR,_,_,1238165415051898880
When you wished you’d saved all the binge worthy shows #coronavirus,stay_at_home_orders,FAVOR,_,_,1238165507557281792
DM me if you need your cash money to get wash because of this Virus going around! I can take it out of your hands and do my part in helping this world stay clean. Thanks! #USD #Currency #CoronavirusUSA #CoronavirusPandemic #Covid_19 #CoronaOutbreak #MoneyTalks,stay_at_home_orders,FAVOR,_,_,1238175645546487808
"Before Corona virus 1'd cough to cover a fart.
Now i fart to cover a cough.

#CoronaVirusUpdate #COVD19 #CoronavirusPandemic #Covid_19 #COVD19 #CoronaOutbreak #CoronavirusInSA",stay_at_home_orders,FAVOR,_,_,1238182633168748544
Deep thoughts: The world has not felt this clean in a hella long time! #clean #coronavirus #CoronavirusPandemic #sanitizer #CoronaOutbreak #CoronaVirusCanada #HandwashChallenge #CoronaVirusUpdate,stay_at_home_orders,FAVOR,_,_,1238206322547572744
If anyone has any tins of corned beef il swap them for a packet of red Doritos and a fizzy lucozade sport #deal #Coronavirus,stay_at_home_orders,FAVOR,_,_,1238224315939794946
Anyone else not take the coronavirus serious until now ? :microbe: #CoronavirusPandemic #Covid_19,stay_at_home_orders,FAVOR,_,_,1238229034754023425
Do we need to wait for the government for us to start #SocialDistancing ? Cant we all start changing our behaviours NOW?  #coronavirus,stay_at_home_orders,FAVOR,_,_,1238234537626341377
I predict that the the UK will go in to lockdown next Friday. #COVID19 #Covid_19 #COVD19,stay_at_home_orders,FAVOR,_,_,1238239088320356354
Corona virus stay away... I’m shy :pleading_face::point_right::point_left: #CoronavirusPandemic #CoronaOutbreak #Covid_19,stay_at_home_orders,FAVOR,_,_,1238247850557034497
"#Club events had been cancelled. Some are offering their #budget surpluses to fund #emergency transport needs of others. 
.
A kind gesture. Our students are #kind.
#CoronavirusPandemic #coronavirus #CoronaOutbreak #CoronaVirusUpdate #PublicHealth #jesuitschools",stay_at_home_orders,FAVOR,_,_,1238272353446092802
"I’m betting Michigan schools are closing soon...
#CoronaOutbreak #COVID19 #CancelEverythingNow",stay_at_home_orders,FAVOR,_,_,1238275948186910727
I so remember 2009 when everything was canceled due to #H1N1 when the anointed one was our leader. How did we make it then? #coronavirus I’m so proud we taking these steps when .000042% of Americans have been effected.,stay_at_home_orders,FAVOR,_,_,1238277533415718913
Chelsea’s Callum Hudson-Odoi tests positive for #Coronavirus Shit!! The Premier League season is over!! #LFC,stay_at_home_orders,FAVOR,_,_,1238279177691959298
These kind of scenarios are worrisome. All jokes aside. It’s the spread of the virus that is concerning. Spread to the part of the population that is vulnerable. #CoronavirusPandemic #CoronaOutbreak #COVID19,stay_at_home_orders,FAVOR,_,_,1238281542952267782
How many old movies are going to take the place of sporting events this weekend on TV?  What are the sports networks going to do?  This is going to be really interesting.  #WeekendTV #NoSports #COVID19,stay_at_home_orders,FAVOR,_,_,1238282390604320770
"BREAKING: Sophie Trudeau, Justin Trudeau’s wife, tests positive for #Covid_19 #coronavirus.",stay_at_home_orders,FAVOR,_,_,1238287226598899712
"100,000 ppl in ohio have coronavirus",stay_at_home_orders,FAVOR,_,_,1238288317004857344
"LOCKDOWN VS. COMMUNITY QUARANTINE
Pag d mo magets #GMT mo!
#GoogleMoTanga #StopSpreadingFakeNews #StopTheHate #LifeIsShort #MalayMoBukasTegiKaNa #GVLang #COVID19 #covid19philippines",stay_at_home_orders,FAVOR,_,_,1238302930056298496
2019 I’m sorry for saying allat shit about you &amp; was ready to leave. Take me back please :pleading_face: #coronavirus,stay_at_home_orders,FAVOR,_,_,1238306243397267456
"If #BlackWidow does get delayed, imagine a Black Widow and #Eternals doubly feature:no_mouth:

@MoviesMatrix #coronavirus",stay_at_home_orders,FAVOR,_,_,1238307678063071238
Out of school for 4 weeks this shit is unreal. This is horror movie stuff. #CoronaVirusUpdate #coronavirus,stay_at_home_orders,FAVOR,_,_,1238309603210858496
"I have a strange feeling that after 9 months,we gonna have a boom of babies.
#Covid_19 #coronavirus",stay_at_home_orders,FAVOR,_,_,1238316486135070721
"1. All Davao residents are prohibited from going out of Davao City.
2. All short term visitors are advised to leave Davao City immediately.
#COVID19",stay_at_home_orders,FAVOR,_,_,1238340372901724161
"would u want #EPL , #LaLiga  and #seria postponed or cancelled?  As a result of covid_19? :envelope_with_arrow:

Retweet and like!!let this reach the admins!

#Covid_19 #CoronavirusPandemic  #BBINonsense #CoronaVirusUpdate #COVID19 #VijanaTuvukeNaBBI #SystemYaFacts",stay_at_home_orders,FAVOR,_,_,1238341194536583168
"I hope everyone's white suburban parents told them to ""hunker down"". #coronavirus #CancelEverythingNow",stay_at_home_orders,FAVOR,_,_,1238342130239565824
"Why aren't the questions being asked or investigated on the True Origins of this coronavirus? Where did it really come from. Hardly any mentions of vaccines, was this virus Lab Created?. #CoronavirusPandemic #covid19UK",stay_at_home_orders,FAVOR,_,_,1238347704318730245
"@manilabulletin @iamjelsantos Is it too extreme for the government to just shut down movie theaters and other non-critical activities/businesses (internet cafes, resorts, etc) during the lockdown?

#covid19",stay_at_home_orders,FAVOR,_,_,1238359255498907654
To be honest I’m not scared of #coronavirus #President it’s meant for humans not animals :face_with_raised_eyebrow::man_walking: #CoronaOutbreak,stay_at_home_orders,FAVOR,_,_,1238362300995833856
"Hundreds of people here in Ghana are carrying the Corona virus already. Just take your destiny into your hands and stop waiting for the government to do blablabla..
#CoronaOutbreak #CoronaVirusUpdate #CloseBordersNow #Covid_19 #CoronavirusPandemic #CitiNewsroom",stay_at_home_orders,FAVOR,_,_,1238374908503212033
"&gt; ""Community quarantine"" in Metro Manila is set on Sunday, 15th March

&gt; Right now, people are scrambling to the bus terminals to get home to the provinces

PUTANGINA TALAGA. THAT'S HOW THE VIRUS WILL SPREAD.

#COVID19",stay_at_home_orders,FAVOR,_,_,1238376338555392000
"Lockdown day 5
The milk was cheesy and it was my last tea bag so I'm gonna have to venture out for supplies later today.
#italystaystrong
#ItalyCoronavirus
#coronavirus",stay_at_home_orders,FAVOR,_,_,1238378960481857536
Once upon a time I coughed to cover a fart. Now I fart to cover a cough #coronavirus #CoronavirusPandemic #Covid_19 #CoronaOutbreak,stay_at_home_orders,FAVOR,_,_,1238379312270712833
"One question Why are we even washing our hands we keep touching mobiles 24/7 anyway.
 if you want to be safe wash your mobile along with your hands 
#coronavirus #Corona",stay_at_home_orders,FAVOR,_,_,1238380646981984256
Is it just me or can we agree that the media is making the Coronavirus #CoronaOutbreak disease (COVID-19) feel like Tyrant virus (T-virus) from Resident Evil.,stay_at_home_orders,FAVOR,_,_,1238391786869055495
